timestamp,denominator_00,cloudfront_00,webserver-elb_00,webserver_02,appserver-elb_00,appserver_01,rdsmysql_01,content-s3_00,webserver_09,appserver_00,rdsmysql_00,webserver_08,appserver_03,appserver_04,appserver_02,webserver_03,webserver_04,webserver_05,appserver_05,webserver_07,webserver_06,webserver_10,webserver_00,webserver_01,webserver_11
2385,0.137,0.094666667,0.1148,0.079,0.049,0.019,0.005,0.00825,0,0,0.0045,0.086,0.019,0,0.019,0.096,0,0,0,0,0,0,0.078,0.086,0
2386,0.091166667,0.045666667,0.123,0,0.048,0,0.005,0.0084,0,0.02,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0,0
2387,0.104285714,0.059142857,0.1095,0,0.054,0,0,0.007,0,0,0.0095,0,0,0,0.019,0,0,0,0.033,0.073,0,0.086,0,0,0
2388,0.3795,0.214166667,0.2555,0,0.079,0,0.006,0.019,0,0.022,0.0065,0.09,0,0.019,0.082,0,0,0,0.022,0,0.076,0.093,0,0,0.186
2389,0.1155,0.060875,0.121,0,0.053,0,0.006,0.010166667,0.09,0,0,0,0.02,0.022,0,0,0,0,0,0,0,0,0,0.087,0
2390,0.195,0.142833333,0.1306,0,0.06,0,0.006,0.01,0,0.0275,0.017,0,0.021,0.023,0,0,0.095,0,0.022,0,0.095,0,0,0.0905,0.085
2391,0.161571429,0.111285714,0.1385,0.093,0.0635,0,0.008,0.006666667,0.104,0.02275,0.006,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.095
2392,67.61785714,67.567,118.18575,150.477,0,0,0,0.007,0,0,0,0,0,0,0,90.765,130.526,0,0,0,0,0,0,100.753,0
2393,18.09675,18.03075,23.985,0.095,0.378857143,0.123666667,0.01025,0.007,0,0.265,0.058666667,0,0,0,0.079,0,60.857,0,0.143,0,0,0,10.878,0,0
2394,0.141875,0.096375,0.1225,0,0.059,0,0.007,0.0115,0,0.021,0,0,0.027,0,0,0,0.083,0,0.022,0.087,0,0,0.089,0,0
2395,0.140142857,0.087714286,0.13,0,0.059,0.016,0.0075,0.00925,0,0,0.005,0,0,0,0,0.074,0,0.09,0.025,0,0.106,0,0,0,0
2396,0.136,0.088,0.13025,0,0.05825,0,0.0115,0.0082,0,0.027,0.0115,0.093,0.034,0.026,0.02,0,0.084,0,0,0,0,0.087,0.097,0,0
2397,0.1205,0.07,0.1275,0,0.059,0,0,0.00725,0,0.0225,0.005,0.094,0,0,0,0,0,0.095,0,0,0,0,0,0,0
2398,0.1258,0.0772,0.1235,0,0.055,0,0.008,0.006333333,0,0.023,0.005,0.086,0,0,0,0,0,0,0,0,0,0.1,0,0,0
2399,0.165,0.113833333,0.12575,0,0.0555,0,0.006666667,0.009,0,0.02,0.006,0,0.022,0.02,0,0.085,0.095,0,0,0,0,0.085,0,0,0.095
2400,0.791625,0.342375,0.11375,0.078,0.05325,0.019,0.011,0.17625,0,0,0.0045,0,0,0.027,0,0.089,0,0,0.0225,0,0,0,0.089,0.081,0
2401,0.436125,0.374375,0.49325,0,0.07475,0,0.011,0.188,0,0.045,0.0175,0,0.0265,0,0,0,0,0,0.019,0.115,0,0,0.115,0.103,0
2402,0.2098,0.1574,0.1565,0,0.06925,0,0.031,0.014,0,0.046,0.007,0,0.018,0,0.021,0.081,0,0.113,0.027,0,0,0,0,0.1075,0
2403,0.1345,0.084166667,0.1565,0,0.0875,0,0.005,0.011,0,0,0.005,0,0,0.022,0,0,0,0.119,0.021,0,0,0,0,0.119,0
2404,0.127428571,0.073,0.1355,0,0.0625,0.03,0.008,0.013,0,0,0,0,0,0,0,0,0,0,0.028,0.093,0,0,0,0,0.101
2405,12.655375,12.60975,50.288,0,0.114,0,0,0.016166667,0,0,0.025,0.142,0,0.039,0,0,0,0,0,0,0,0,0,0,0
2406,0.134571429,0.086714286,0.119333333,0,0.0575,0,0.0105,0.0165,0,0.024,0.0065,0,0.035,0,0,0.066,0,0,0.023,0,0,0.128,0.081,0,0.084
2407,0.147333333,0.099166667,0.128666667,0,0.056,0.021,0.0055,0.009666667,0,0.0225,0.006,0.083,0,0,0,0,0,0.085,0,0,0,0,0.093,0,0
2408,0.1486,0.1074,0.116666667,0,0.053666667,0,0,0.013,0,0,0.006,0,0.022,0.021,0.025,0,0,0.093,0,0,0,0,0.081,0,0.089
2409,0.129571429,0.082285714,0.121333333,0,0.052666667,0.024,0.006,0.0075,0,0,0,0,0.0215,0,0,0.083,0.094,0,0,0,0,0.092,0,0,0
2410,0.094,0.049166667,0.125,0,0.055,0,0,0.0078,0,0,0.01,0,0,0.026,0,0.092,0,0,0,0,0,0,0,0,0
2411,0.1425,0.091333333,0.125666667,0,0.055333333,0,0,0.006,0,0,0.008333333,0,0.022,0,0,0.084,0,0,0.025,0,0.085,0.081,0,0,0
2412,0.1475,0.103,0.14,0,0.075333333,0.023,0.006,0.013333333,0.108333333,0,0.0105,0,0.0315,0,0,0,0,0,0,0,0,0,0,0,0
2413,0.148,0.1048,0.120333333,0.089,0.055666667,0,0.008,0.01025,0.086,0,0.007666667,0,0,0.022666667,0,0,0.093,0,0.023333333,0.082,0,0.0815,0,0,0
2414,47.809125,47.739,95.4,120.403,95.3105,0.02,0.005,0.00775,0,0,0,0,0,0,0,0,0,0,0,0,0.089,150.434,110.532,0,0
2415,3.954,3.89175,10.269,0,10.176,0.021,0.0045,0.0122,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,0,0.09,30.493
2416,0.163222222,0.119222222,0.1374,0.078,0.0544,0.02,0,0.01675,0,0,0.009888889,0.082,0.020333333,0.026,0.11825,0.081,0,0,0,0,0,0,0.132,0,0.114
2417,0.135111111,0.083,0.157666667,0,0.066666667,0.0235,0.009333333,0.01,0,0,0,0,0.029,0,0,0,0.122,0,0,0,0.093,0,0,0,0.09
2418,0.164555556,0.112333333,0.1312,0.089,0.0606,0.022,0.01,0.012,0,0.0255,0.0065,0,0.022,0,0.026,0.126,0,0,0,0,0.0815,0,0,0,0.098
2419,0.123714286,0.071714286,0.1375,0.091,0.0505,0.015,0.0065,0.0138,0.079,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0
2420,0.176857143,0.132285714,0.1306,0.095,0.0592,0.027,0.011,0.01,0,0,0.008666667,0.091,0.0255,0,0,0,0,0.098,0.029,0.0935,0,0,0,0,0
2421,0.123666667,0.078166667,0.1305,0.091,0.065,0.027,0.015,0.0095,0,0,0.005,0,0,0,0.033,0,0,0,0,0,0,0.095,0,0,0
2422,0.155125,0.105375,0.1355,0.092,0.0575,0.022,0.007333333,0.01775,0,0.021,0.005,0.089,0.027,0,0,0,0,0,0.021,0.091,0,0,0,0,0.083
2423,12.665375,12.61075,33.54066667,0,33.45833333,0,0,0.0096,0.109,0.021,0.0055,0.1,0.023,0,0,100.315,0,0,100.17,0,0,0,0,0,0
2424,18.59533333,18.54883333,27.7655,0,27.65,0,0.007,0.009,50.241,0.016,0.003666667,0,0,25.0865,0,0,0,0,60.214,0,0,0,0,30.278,0.081
2425,0.138142857,0.102833333,0.143,0.086,0.054,0,0.005,0.008333333,0,0.024,0.0095,0,0.026,0,0,0,0.085,0.157,0.014,0,0,0,0,0,0
2426,0.182571429,0.12375,0.1225,0,0.054,0.022,0.0075,0.006,0,0.025,0.00625,0,0.018,0.0225,0,0,0.083,0,0.021,0,0.0925,0.081,0,0.085,0.079
2427,0.1234,0.0782,0.125,0,0.058,0.025,0.009,0.0085,0,0,0.008,0,0,0,0.023,0.082,0,0,0,0,0,0,0,0.089,0
2428,0.148714286,0.102428571,0.12375,0.085,0.0575,0,0.006666667,0.009666667,0,0.022,0.014,0,0,0,0.0255,0,0,0.091,0.024,0,0,0.086,0,0,0
2429,0.194,0.148,0.132166667,0.089,0.063166667,0,0.006,0.014,0,0.022,0.0068,0,0,0.024,0,0,0.126,0.094,0.022,0,0,0.088,0,0,0.086
2430,0.0732,0.0272,0,0,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,0.170714286,0.117285714,0.1178,0,0.0536,0.026,0.009,0.0125,0,0.021,0.005,0.09,0.02,0,0,0,0.088,0,0.026,0,0,0,0.086,0,0.078
2432,0.135444444,0.083777778,0.12075,0,0.049,0.02,0.00675,0.013,0,0,0,0,0.022,0.0215,0,0.094,0,0,0,0,0.0835,0,0,0,0.086
2433,0.1452,0.103,0.12,0,0.054666667,0,0.0065,0.0105,0,0,0.005,0.084,0.0225,0.021,0,0,0,0,0,0,0.087,0,0,0,0.075
2434,12.6655,12.609625,50.253,0,50.1855,0,0,0.010666667,100.355,0,0.005,0,0,0.02,0,0,0,0,0,0,0.077,0,0,0,0
2435,14.05575,13.99975,15.944,0,15.84371429,0,0.009,0.009,0.0895,0.024,0.0242,60.292,0.024,0,0.062,0,0,0.096,0.025,0,0,50.406,0.088,0,0
2436,0.146428571,0.102142857,0.1245,0,0.0565,0,0.00875,0.008666667,0.093,0.031,0,0.099,0,0.0205,0,0,0,0,0.026,0,0.084,0,0,0,0.094
2437,0.131857143,0.085571429,0.123666667,0.092,0.051,0.021,0.005,0.0145,0,0.02,0.005,0,0,0.02,0,0,0.079,0.09,0,0,0,0,0,0,0
2438,0.1245,0.0785,0.095,0,0.041,0,0.0065,0.0115,0.066,0.014,0,0,0.018,0,0,0,0,0,0,0.067,0,0,0,0,0
2439,0.146428571,0.098,0.11775,0,0.05425,0,0.0105,0.011333333,0,0,0.005,0.089,0.021,0.02,0.03,0,0.0865,0,0.017,0.079,0,0,0,0,0
2440,0.142333333,0.093833333,0.128,0,0.057333333,0.027,0.0085,0.006333333,0,0,0.01,0,0,0.027,0,0,0,0,0,0.09,0.093,0,0.101,0,0
2441,0.135555556,0.086666667,0.1295,0,0.057,0.023,0.007,0.0124,0,0,0.005,0,0,0.029,0,0,0,0.084,0.025,0,0.104,0,0.095,0,0.1
2442,0.167125,0.120375,0.120166667,0.087,0.054,0.022,0.0075,0.0075,0,0.0215,0.008,0.087,0.019,0,0.0245,0,0.094,0.0805,0,0,0,0,0,0,0.107
2443,0.1645,0.1125,0.1265,0,0.05675,0.0235,0,0.006,0,0,0.00775,0,0,0.022,0,0,0,0.0865,0.026,0.089,0,0,0.08,0,0
2444,27.44657143,27.39642857,0.1225,0,0.058,0,0.005,0.010666667,0,0,0.01,0,0.025,0.021,0,0,0,0,0,0.084,0.087,0,0,0,0
2445,8.654833333,8.590333333,0.43375,0.413,0.22575,0,0.049666667,0.007,0,0.1055,0.01,0,0.036,0.101,0,0,0,0.327,0,0.3665,0,0,0,0,0
2446,0.1445,0.09375,0.126,0.09,0.0545,0,0.006,0.00875,0,0,0.005,0,0,0.021,0.022,0,0,0,0.0205,0,0.081,0.095,0,0,0
2447,0.094166667,0.047666667,0.105,0,0.051,0,0.008,0.009,0,0,0,0,0.023,0,0,0,0,0,0,0.078,0,0,0,0,0
2448,0.115333333,0.068333333,0.1175,0,0.0575,0.027,0.008,0.00675,0,0,0,0,0,0.021,0,0,0.085,0,0,0,0.084,0,0,0,0
2449,0.1455,0.098166667,0.125666667,0,0.059666667,0,0.0075,0.015666667,0,0.025,0.005,0.094,0.021,0,0.02,0.089,0,0,0,0.086,0,0,0,0,0
2450,0.131555556,0.083888889,0.11875,0,0.05375,0,0.007,0.0114,0.084,0.022,0.009,0,0.022,0.027,0,0,0.088,0,0.024,0.089,0,0,0,0.074,0
2451,0.1665,0.113625,0.1282,0,0.0572,0.022,0.006,0.009333333,0.087,0,0.007,0,0.021,0.022,0.022,0,0,0,0.03,0.092,0.09,0,0.093,0.092,0
2452,0.1175,0.074125,0.117,0,0.055,0,0.01,0.0094,0,0,0.004,0,0,0,0.02,0,0.081,0,0.026,0,0,0,0.092,0,0.075
2453,0.127714286,0.082714286,0.116333333,0,0.051,0.027,0.009,0.0095,0,0,0.005,0,0,0,0,0.085,0,0,0.02,0,0,0,0.084,0.08,0
2454,33.46711111,33.42322222,100.1863333,0,100.1166667,0,0,0.0085,0.084,0,0.005,0,0,0,0.019,0,0,0,0.02,0,0,0,0,300.287,0.091
2455,0.0845,0.035833333,0,0,0,0,0,0.017333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,0.154625,0.10875,0.1194,0,0.055,0,0.006666667,0.007666667,0,0.027,0.005,0.087,0.021,0,0.019,0,0,0,0.015,0.092,0.102,0,0.079,0.081,0
2457,0.19375,0.15,0.12125,0,0.0525,0.04,0.009666667,0,0.081,0.0215,0.0055,0,0.022,0,0,0.082,0.098,0,0.021,0,0,0,0,0.083,0
2458,0.135666667,0.091666667,0.120666667,0,0.054666667,0,0.005,0.012,0,0.018,0.005,0,0,0.021,0.02,0,0,0.091,0,0,0,0,0.085,0,0
2459,0.14,0.096,0.1156,0,0.051,0,0.006333333,0.00675,0,0,0.0095,0,0.024,0.0225,0.023,0.088,0,0,0,0,0.0775,0.091,0,0,0.086
2460,0.1708,0.1284,0.1225,0,0.05225,0.021,0.011,0.013,0,0,0.006333333,0,0.02,0.025,0,0.079,0,0,0.025,0,0,0.091,0.085,0,0.082
2461,0.139285714,0.082857143,0.128666667,0.088,0.059333333,0,0.006,0.009,0.094,0,0.011,0,0.022,0,0.0275,0,0,0,0,0,0,0,0.09,0,0
2462,0.132222222,0.085333333,0.1285,0,0.057,0,0.005,0.0104,0.075,0.018,0.005,0,0,0.019,0,0,0.107,0,0.024,0.105,0,0,0,0.088,0
2463,0.185875,0.13875,0.120857143,0,0.055142857,0.0295,0.0104,0.008,0,0.02,0.0065,0,0.022,0,0.024,0.084,0,0.083,0.0215,0,0,0.0935,0.093,0,0.084
2464,0.095666667,0.045666667,0.112,0,0.054,0,0,0.0076,0,0,0.005,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.085
2465,78.48022222,78.41611111,117.562,0,0,0,0,0.007,80.864,0,0,0,0,0,0,140.663,0,150.654,0,110.548,0,0,90.849,0,130.866
2466,17.37016667,17.29733333,25.7455,30.594,0.4384,0.03,0.04725,0.0095,0,0.036,0.019166667,21.157,0.198,0.223,0.183,50.865,0,0,0.143,0,0,0,0,0.091,0
2467,0.1355,0.084375,0.116,0,0.05025,0.02,0.007,0.00675,0,0.018,0.004,0.086,0.022,0.021,0,0,0,0,0,0,0.086,0,0,0,0.0785
2468,0.095,0.048,0.123,0,0.057,0,0,0.0074,0,0,0.008,0,0.024,0,0,0,0,0,0,0,0,0,0.094,0,0
2469,0.34,0.2815,0.2636,0,0.0638,0.0335,0.013,0.007,0.085,0,0.008666667,0.09,0.02,0.024,0,0.081,0,0,0,0,0,0.096,0,0,0.144
2470,0.132,0.08,0.1405,0,0.069,0,0.005,0.015,0,0,0.029,0,0,0.053,0,0,0.1035,0,0.02,0,0,0,0,0,0
2471,0.1955,0.1435,0.1326,0,0.0598,0,0.008,0.006,0.0935,0.0245,0.009333333,0,0.026,0.029,0.026,0.087,0.099,0,0,0,0,0,0,0.101,0
2472,0.134,0.083166667,0.15,0,0.0765,0.02,0.005,0.00925,0,0,0.006,0,0,0.022,0,0,0,0,0,0,0,0,0.124,0.102,0
2473,0.167571429,0.12,0.1208,0,0.0554,0,0.0155,0.0065,0.081,0.027,0.008333333,0,0,0.034,0.025,0.083,0,0.081,0.023,0,0.0925,0,0,0,0
2474,0.1485,0.09975,0.12925,0,0.05675,0,0.01,0.01,0,0,0.007666667,0,0.023,0,0.024,0.092,0,0,0.0245,0.085,0,0,0.077,0.082,0
2475,0.1595,0.11275,0.1266,0,0.0608,0.023,0.009,0.011,0,0.0245,0.008666667,0,0.027,0.027,0,0,0.082,0.098,0,0,0,0.0995,0,0,0.089
2476,0.21225,0.166,0.13,0,0.05975,0.031,0.01,0,0,0,0.009,0.084,0,0,0.0275,0.09,0,0,0.026,0,0,0,0.098,0.082,0
2477,0.115,0.07,0.117,0,0.054,0,0,0.0115,0,0.021,0.0075,0,0,0,0.025,0,0,0,0,0,0.09,0,0,0.085,0
2478,0.167,0.121428571,0.1262,0.085,0.0562,0,0.006,0.0105,0.095,0.023,0.00875,0,0,0,0.025333333,0,0,0.086,0.019,0,0,0.097,0,0,0.085
2479,0.142714286,0.091,0.132333333,0,0.072333333,0,0.027,0.0105,0.086,0.028,0.01,0,0,0.027,0.058,0,0,0,0,0,0,0,0,0,0.106
2480,0.10725,0.06025,0.117,0,0.053,0,0,0.014333333,0,0,0.005,0,0,0,0,0.087,0,0,0.02,0,0,0,0,0,0
2481,14.45642857,14.412,33.561,0,0.057,0,0.009,0.0125,0,0,0.005,0,0,0,0.022,0,0.102,0.089,0.025,0,0,0,0,0,0
2482,0.145833333,0.095166667,0.114333333,0,0.0655,0,0.012,0.015,0,0.028,0.01,0.087,0,0.022,0.028,0,0,0.079,0.024,0.181,0,0,0,0.078,0
2483,0.1092,0.0578,0.122,0,0.06,0,0.01,0.01,0,0,0,0,0,0,0,0.089,0,0,0.026,0,0,0,0,0,0
2484,0.143285714,0.095857143,0.1125,0.082,0.04875,0,0.01,0.012,0.084,0,0.004666667,0.079,0.0205,0,0,0,0,0.072,0.0175,0,0,0,0,0,0
2485,0.09,0.044666667,0.12,0,0.051,0,0,0.0076,0,0,0.004,0,0,0,0.018,0,0,0,0,0,0,0,0.09,0,0
2486,30.1842,30.1276,75.241,0,75.1535,0.026,0,0.010666667,0,0,0.011,0,0,0,0,0.082,0,0,0,0,150.299,0,0,0,0
2487,6.895,6.852166667,8.1758,0.087,8.1124,0.025,0.00875,0.012,0,0.026,0.008,0.122,0.022,0.025,0.038,40.324,0,0,0,0,0.087,0,0,0,0.099
2488,0.144875,0.095375,0.1265,0.087,0.05775,0.027,0,0.00775,0.087,0.022,0.00675,0,0,0.023,0,0,0,0.091,0.021,0.089,0,0,0,0,0
2489,0.148,0.101142857,0.12,0,0.054,0.021,0.005666667,0.011333333,0,0.025,0.009,0,0.022,0,0,0.091,0,0.087,0.021,0,0,0,0.081,0.089,0
2490,0.1705,0.122,0.118833333,0.083,0.053333333,0.023,0.0068,0.01,0.083,0,0.006,0,0,0.019,0.023,0,0.086,0,0.0225,0,0,0,0.079,0.079,0.093
2491,0.1656,0.1226,0.112,0.0765,0.05225,0.024,0.007333333,0.012,0,0,0.01,0.081,0,0,0,0,0,0,0.021666667,0.09,0,0,0,0,0
2492,0.130666667,0.085666667,0.12425,0,0.06275,0.031,0.010333333,0.0082,0.085,0.021,0.012,0,0,0,0,0.106,0,0,0.019,0,0.0885,0,0,0,0
2493,0.101125,0.05775,0.121,0,0.0515,0,0.005,0.0095,0.086,0,0,0,0,0.02,0,0,0,0,0.021,0,0,0,0,0,0.1
2494,0.156333333,0.113,0.11675,0,0.0545,0,0,0.0145,0,0,0.00875,0.0825,0.02,0.0245,0,0,0.082,0,0.025,0.086,0,0,0,0,0
2495,0.111222222,0.067333333,0.110666667,0,0.047,0.018,0.005,0.009833333,0,0.02,0.005,0,0,0,0.013,0,0,0,0,0.076,0,0,0,0.0835,0
2496,0.142142857,0.097142857,0.11825,0,0.054,0,0.008333333,0.006,0,0,0.005,0,0,0.024,0.0225,0,0.086,0,0.02,0.081,0,0.084,0,0.085,0
2497,5.173375,5.131,8.1584,0,8.0988,0,0.00725,0.006,0,0,0.003,0,10.07825,0,0.025,0,0,40.305,0,0,0,0.08,0.089,0.085,0
2498,0.151666667,0.111166667,0.1195,0,0.05125,0,0.008,0.0095,0.068,0.02,0.004,0.08,0,0.025,0.02,0.084,0,0.085,0.02,0,0,0,0,0,0
2499,0.1345,0.090833333,0.120333333,0,0.055333333,0.025,0.005,0.01,0,0,0.0075,0,0,0,0.026,0,0,0.096,0.02,0.082,0,0.085,0,0,0
2500,0.113333333,0.0685,0.1145,0,0.055,0.025,0.01,0.00925,0,0,0,0,0.025,0,0,0,0,0.083,0,0,0,0,0,0,0.081
2501,0.112166667,0.067666667,0.116,0,0.05,0,0.0065,0.00975,0,0.023,0,0,0.014,0,0,0,0,0,0,0,0,0,0.082,0,0.079
2502,0.108625,0.061625,0.126,0,0.0635,0.022,0.008,0.0115,0,0.021,0.004,0,0,0,0,0,0,0.083,0,0,0,0.1,0,0,0
2503,0.1812,0.1354,0.12325,0,0.05325,0,0.00625,0.014,0,0,0,0,0.021,0.021,0.023,0.0875,0.096,0,0,0,0,0,0,0.082,0
2504,0.122333333,0.072,0.121,0,0.058,0,0,0.006,0,0,0.011,0,0,0.026,0,0,0,0.086,0,0,0,0,0,0,0
2505,0.125,0.076571429,0.111,0.081,0.05,0,0.007,0.0075,0,0.025,0.008,0,0,0,0,0,0,0,0.0185,0,0,0.074,0.084,0,0
2506,0.143571429,0.100142857,0.11875,0,0.05725,0,0.004,0.013666667,0,0.019,0.006,0,0,0.024,0.019,0,0.087,0,0,0.102,0,0,0.083,0,0.082
2507,0.1406,0.0962,0.114666667,0,0.050333333,0.022,0.0055,0.0055,0,0.02,0.005,0,0,0.014,0,0,0,0,0,0,0,0.078,0.086,0,0.084
2508,0.110142857,0.064142857,0.124,0,0.0575,0,0,0.0082,0,0,0.0075,0,0.0235,0,0,0,0,0.081,0,0,0,0,0,0.089,0
2509,0.149375,0.095875,0.136,0.084,0.06725,0,0.005,0.00775,0,0.021,0.005333333,0,0,0,0.0215,0.096,0,0,0,0,0.1085,0,0,0,0
2510,0.105285714,0.064428571,0.1105,0,0.05,0,0.01,0.0146,0,0.022,0.01,0,0,0.026,0,0,0,0,0,0.072,0,0,0.081,0,0
2511,0.1242,0.0756,0.114,0,0.0555,0,0.005,0.010666667,0.081,0.023,0.016,0,0,0,0,0,0,0.088,0,0,0,0,0,0,0
2512,12.725875,12.672875,14.43742857,0,14.369,0,0.0045,0.01,0.082,0,0.00775,0,0,0.022,0.02125,0,0,0,0,100.282,0,0.0865,0.089,0.091,0
2513,14.2518,14.2056,17.7135,0,17.634,0,0.018333333,0.012,0.087,0,0.01,0,0.026,0.025,0,0.092,0,0,0.058,0,0,0,0,0,35.2475
2514,0.094571429,0.046571429,0.114,0,0.048,0,0,0.0115,0,0,0.004,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.087
2515,0.157166667,0.110666667,0.12125,0.0855,0.05425,0.024,0.006333333,0.0055,0,0,0.005,0,0,0.019,0,0,0.088,0,0.019,0,0,0.081,0,0,0
2516,0.068,0.026,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,0.0975,0.050166667,0.133,0.102,0.062,0,0.005,0.0102,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
2518,16.7905,16.74466667,0,0,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,0.090375,0.0435,0.1275,0,0.0505,0.013,0.0045,0.009571429,0,0,0,0.084,0,0.019,0,0,0,0,0,0,0,0,0,0.084,0
2520,0.111666667,0.065333333,0.11,0,0.056,0,0.01,0.006,0,0,0,0,0,0,0.027,0,0.08,0,0,0,0,0,0,0,0
2521,0.1605,0.112166667,0.12175,0,0.05625,0.022,0.004,0.0115,0,0,0.006333333,0,0,0.0205,0,0,0.092,0,0,0,0,0.086,0.0835,0,0
2522,0.122,0.073,0.115,0,0.051,0,0.005,0.009,0.087,0,0,0,0,0,0,0,0.081,0,0.0205,0,0,0,0,0,0
2523,0.169571429,0.123428571,0.1268,0,0.0548,0,0.006,0.011,0,0.0235,0.0075,0.079,0.0215,0.021,0,0,0.091,0,0,0.0935,0,0,0.086,0,0
2524,0.147428571,0.099714286,0.12,0,0.0535,0.021,0.005,0.009333333,0.087,0,0.0075,0,0,0,0.02,0,0,0,0,0,0.083,0.076,0,0,0.089
2525,0.098125,0.056,0.107,0,0.0455,0,0,0.012333333,0,0,0.0045,0,0,0,0,0,0,0,0.017,0,0,0,0.072,0.085,0
2526,0.1745,0.130333333,0.117,0,0.0512,0,0.005,0.012,0,0,0.006,0,0.0195,0.02,0.024,0,0,0,0.02,0.077,0.08,0.082,0,0.082,0.081
2527,43.10442857,43.04857143,60.211,0,60.1066,0.02,0.01,0.007,0,0.027,0.007,0.0865,0,0.027,0,0,0,0,0,0,300.423,0.079,0.084,0,0
2528,0.1192,0.0748,0.109,0,0.05,0,0.01,0.010666667,0,0,0.009,0,0.023,0,0,0,0.07,0,0,0.079,0,0,0,0,0
2529,58.97528571,58.911,68.668,0,68.55633333,0,0,0.018,0.088,0.021,0.006,0,0.023,0,0,0,170.472,0.083,0.019,0,70.2595,0,100.415,0,0
2530,15.20683333,15.15233333,30.23666667,0,30.16733333,0.0225,0.010666667,0.007,0,0,0.01025,0,0,0,0.0702,0.095,0,0,0,0,0.093,0,0,0,90.432
2531,0.1212,0.0746,0.1235,0,0.0565,0,0,0.006333333,0,0.02,0.005,0,0,0,0,0.089,0,0,0.019,0,0,0,0,0.088,0
2532,0.103833333,0.055333333,0.131,0,0.059,0,0,0.0136,0,0,0.01,0,0,0,0,0,0,0,0.027,0,0,0,0,0.087,0
2533,0.160625,0.113,0.1085,0.0735,0.049666667,0.023,0.008,0.0115,0,0,0.00775,0,0.021,0.019,0,0,0,0,0.0185,0,0,0.087,0.082,0.07,0
2534,0.168625,0.12175,0.117166667,0.087,0.0545,0.02,0.005,0.0065,0,0.025,0.0086,0,0.023,0.0245,0,0.08,0,0,0,0.079,0,0.077,0.089,0,0
2535,0.108428571,0.062428571,0.117,0.088,0.052,0,0,0.0094,0,0.022,0.005,0,0.02,0,0,0,0,0,0,0,0,0,0.082,0,0
2536,0.173,0.129875,0.1295,0,0.055166667,0,0.005,0.0065,0.134,0.022,0.008,0.0845,0.025,0,0,0,0.086,0,0.022,0,0,0,0.081,0,0.088
2537,0.162333333,0.1155,0.12175,0,0.057,0,0.006666667,0.0105,0,0,0.008,0,0.027,0.02,0.024,0.087,0,0.089,0.021,0,0.083,0,0,0,0
2538,75.645125,75.5775,100.6845,140.723,0.058,0,0.006,0.0065,0,0,0,0.087,0.021,0,0,110.722,0,0,0,0,150.73,120.481,0,80.728,0
2539,26.7336,26.665,44.386,0,0.4085,0,0.05675,0.0095,0,0.3265,0.05425,0,0,0.093,0.15775,0,61.038,0,0,0,0,50.853,21.041,0,0
2540,0.211,0.160333333,0.1275,0,0.059333333,0.023666667,0.0055,0,0.084,0,0.00775,0,0,0.026,0,0,0,0,0.021,0,0.108,0.081,0,0.097,0.0935
2541,0.1496,0.1068,0.121,0,0.053333333,0,0.006,0.017,0,0,0,0,0,0.02,0,0,0,0.087,0.0225,0,0,0,0,0.083,0
2542,0.148285714,0.102571429,0.11875,0,0.05525,0.026,0.007333333,0.009333333,0.085,0.022,0.01,0,0,0,0.021,0,0.093,0,0.027,0,0,0,0,0,0.084
2543,0.13425,0.087625,0.112,0,0.053,0,0.0105,0.00875,0,0,0.0065,0.078,0.028,0,0.026,0,0.08,0.076,0.02,0,0,0,0,0,0.085
2544,0.129444444,0.082888889,0.12275,0,0.05375,0,0.007,0.0084,0,0.021,0.005,0,0.027,0,0.021,0,0.093,0,0.02,0,0,0.089,0,0,0.089
2545,0.130777778,0.083777778,0.1195,0,0.056,0,0.004,0.0078,0,0.019,0.011666667,0,0,0,0.031,0,0.088,0.092,0.025,0,0.066,0,0,0,0
2546,0.151666667,0.097333333,0.0985,0.0695,0.0445,0,0,0.009,0,0,0.007,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0
2547,0.104285714,0.059571429,0.1155,0,0.053,0,0.006,0.0084,0,0.0215,0,0.095,0,0,0,0,0,0,0,0,0,0,0,0,0.078
2548,0.1185,0.0715,0.125,0,0.056,0,0.006,0.00975,0,0,0.01,0,0.026,0,0,0,0,0,0.022,0.082,0,0,0.087,0,0
2549,0.069857143,0.024571429,0,0,0,0,0,0.008285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
