productcatalogservice-76cccdc9d8-6nk6g,frontend-7ccb676d6d-blphg,checkoutservice-5865c57b66-zpwqq,productcatalogservice-76cccdc9d8-bj6nk,productcatalogservice-76cccdc9d8-vz267,frontend-7ccb676d6d-jtxzq,productcatalogservice-76cccdc9d8-7j9ll,productcatalogservice-76cccdc9d8-jtrlp,paymentservice-d4b77979b-47wmn,currencyservice-856499b5db-lkwm7,productcatalogservice-76cccdc9d8-srwdn,adservice-76469b5944-qsr6k,emailservice-7758c6765c-2j5dj,recommendationservice-6f6d584d7f-vbz7w,checkoutservice-5865c57b66-84sp7,productcatalogservice-76cccdc9d8-4r778,productcatalogservice-76cccdc9d8-wrfsq,paymentservice-d4b77979b-lt5ld,productcatalogservice-76cccdc9d8-vsw78,shippingservice-7499794f94-gmcld,recommendationservice-6f6d584d7f-9npgz,recommendationservice-6f6d584d7f-9jqvl,productcatalogservice-76cccdc9d8-xlzt2,productcatalogservice-76cccdc9d8-jhqf6,frontend-7ccb676d6d-jjcf9,frontend-7ccb676d6d-ln6jw,adservice-76469b5944-h6cqg,currencyservice-856499b5db-7954f,currencyservice-856499b5db-zjm6k,cartservice-7678657b45-nnr5h,productcatalogservice-76cccdc9d8-cknh2,cartservice-7678657b45-jn8f2,frontend-7ccb676d6d-prndn,currencyservice-856499b5db-vpzwz,productcatalogservice-76cccdc9d8-hgks6,cartservice-7678657b45-5xr6g,cartservice-7678657b45-5ps5q,recommendationservice-6f6d584d7f-wk9lg,cartservice-7678657b45-s8zjs,currencyservice-856499b5db-hfg4j,cartservice-7678657b45-j2l8k,shippingservice-7499794f94-s67q7,productcatalogservice-76cccdc9d8-hfczp,currencyservice-856499b5db-8wn2t,currencyservice-856499b5db-zp88b,currencyservice-856499b5db-m87pf,adservice-76469b5944-9tlwk,adservice-76469b5944-sqhfq,productcatalogservice-76cccdc9d8-49ggr,frontend-7ccb676d6d-b7rlj
1.013880792,10.03416647,2.903584708,2.018253908,1.585785403,6.292164265,1.438732512,1.704175958,0.13736052,3.157909796,1.960627772,1.840095318,0.593386073,5.028712887,2.107381787,1.421085832,1.860077164,0.136913538,1.507941003,0.839136635,3.136631957,4.468097605,2.046703469,1.173740699,9.261381603,7.099991911,2.179112766,3.190525367,4.257704649,2.412300317,1.134115864,1.917112333,7.982267219,4.194277121,1.624925018,2.518276116,2.388759206,5.158481251,3.366369086,3.663639023,2.762389175,0.560762367,1.434078975,2.125721803,3.097002452,3.577761783,3.173715148,2.516378782,1.491090868,9.180391367
1.454728192,5.978796724,2.684031093,1.9432473,1.417880195,8.298249371,1.075799771,1.942721085,0.25198243,2.92709595,1.911360149,2.457523704,0.464986011,4.990550101,3.152167765,1.355287835,1.819439719,0.162401512,0.927996127,0.817800629,4.388531143,5.47234881,1.480942006,1.416939781,8.984942056,8.075039053,2.996448539,2.393984179,3.820448924,2.635906172,1.022152745,2.096914585,7.705490266,3.31626277,1.858775093,1.789084001,2.128118759,4.907472652,3.058734345,2.764804897,2.091031018,0.537579537,1.407288918,2.955414232,3.781056068,3.508378316,3.052550755,2.588738301,1.463166704,7.279786463
1.140603353,7.277471677,2.311518675,1.526544637,1.579637361,5.643892232,1.431944016,2.111089688,0.145233978,2.915586859,1.79529783,2.136852617,0.620817284,3.974032121,3.939955647,1.448150345,1.258494418,0.142924352,1.462671215,0.866194527,4.403071928,4.225078331,1.991691679,1.467273337,9.24955622,4.904651247,1.93775228,2.590295901,2.922266294,2.421227423,1.725652441,2.337935201,8.314028383,3.645295209,1.931836476,2.525113116,2.51679701,3.886028656,2.477693129,2.82920416,2.416506718,0.659497352,1.488290435,1.648715037,3.651346765,3.057513384,2.579727176,2.560708012,1.178078645,9.282418243
1.372157131,9.326496043,2.752668475,1.902210432,1.450996712,8.063210916,1.363968312,1.588584961,0.205591232,2.033632496,1.854812424,2.59412158,0.329733518,4.809910642,2.226507226,1.333512847,1.825137508,0.160494503,1.388143808,0.517973153,4.258807976,5.298160567,1.479496715,1.385011072,8.743507299,5.836960888,3.043976671,2.408246379,2.83219921,2.578757132,0.829049765,1.880093507,7.682549285,3.509583421,1.916883703,1.518679338,2.021539589,4.933424981,2.806815517,2.672804194,2.044419981,0.739316851,1.320600759,3.273198456,1.83615354,3.84814514,3.181906107,1.974912293,1.368642936,9.013506746
1.221020768,7.77181181,2.478607144,1.359952864,1.718484486,6.654622579,1.365439325,1.535148697,0.23990066,2.62718148,1.860684971,1.574129779,0.351411563,4.150355961,3.331485644,1.361456432,1.436323443,0.252595704,1.235680996,0.829455856,3.360397637,4.730852989,2.014073898,1.418158775,6.355841509,5.137613996,2.141901419,2.406671208,3.532573359,3.071794933,1.443554672,2.561728174,6.45576634,2.845707601,1.917033794,2.066474086,2.078281938,3.549791531,2.850558835,4.086124907,2.557726563,0.80529758,1.037626919,2.072982788,2.706979664,3.130993615,2.114479209,2.472250755,1.199221417,8.973207385
1.500261743,8.549153927,3.395015134,1.631081648,1.584740599,7.358916747,1.437499256,1.561866829,0.222745946,2.330406988,1.857748698,2.08412568,0.34057254,4.480133302,3.088326114,1.151148902,1.630730476,0.206545104,1.311912402,0.824040574,3.430821274,5.014506778,1.746785307,1.401584924,7.549674404,8.058556105,2.967150124,3.234125478,3.182386285,2.825276032,1.136302219,2.263118452,7.069157813,3.56576464,1.916958749,1.792576712,1.543086718,4.241608256,2.828687176,3.379464551,1.779634722,0.772307215,1.401641681,1.916011185,3.359794002,3.489569378,2.469651508,2.223581524,1.447131928,6.362527709
1.360641256,9.528604092,2.936811139,1.512091421,2.076262941,6.736860644,1.401469291,2.047845061,0.196995258,2.203212302,1.494627852,2.475501643,0.694652843,5.040142862,3.209905879,1.256302667,1.6352892,0.266394206,1.439517022,0.826748215,3.395609456,5.718624048,2.08221627,1.445617404,9.2855681,6.598085051,2.554525772,2.820398343,2.851398504,2.069066497,1.688780497,2.412423313,6.588914744,3.205736121,1.934834892,2.464609047,1.810684328,5.152798205,2.036589359,2.985829149,2.168680643,0.763113745,1.2196343,1.994496987,3.033386833,3.469708166,2.292065359,1.70269236,1.323176672,7.667867547
1.440519308,9.633118185,2.275554464,1.961597118,2.032763859,4.756948237,1.058487611,2.036595829,0.201887344,2.123131339,1.563060496,1.854406684,0.345594142,3.470116049,3.025641916,1.354222472,1.103489037,0.103867523,1.414154159,0.816397995,3.212685056,5.622052154,1.932322024,1.040257454,8.969790875,8.217230387,1.90139554,2.808104919,2.675057357,1.930921922,1.626882192,2.369529941,6.394317737,3.547191157,1.969683764,2.096371877,1.811456812,5.025525517,2.703627677,3.383343358,2.780623308,0.579515114,1.130813313,2.875454758,2.826479841,3.515264408,1.899997213,1.828703297,1.435371658,8.957271546
1.131202354,10.14784757,2.541978012,1.679480197,1.741307081,6.872198214,1.150430439,1.690983289,0.194434408,2.775302718,1.082600837,2.59180716,0.630278563,5.140894326,3.667438909,1.416786388,1.890356508,0.142831561,1.473165967,0.812512476,3.200673626,4.369348818,1.515443501,1.464018793,9.368126686,8.462755515,2.29337739,3.719970825,2.315271688,1.866098652,1.753406418,2.711726359,6.682143122,3.640723245,1.656616256,2.301175346,1.952894236,5.398822825,3.071948932,3.991926974,2.539597053,0.801258997,1.467174509,2.232649701,3.515600856,3.506741167,3.189529638,2.507804232,1.462969386,7.553588908
1.436486494,9.428254717,2.820617729,1.412069331,0.988105087,5.416630587,1.390614359,1.570907774,0.264177471,2.80048853,1.565044232,2.561796689,0.557362939,5.038701651,1.689374632,1.381261252,1.903893,0.163208597,0.819848528,0.83129532,3.383286925,5.782605166,1.654845089,1.115481138,7.051777247,6.279434059,2.947215765,2.617204951,2.874046914,3.067973273,1.102665022,2.437375139,7.882497634,2.923270632,1.439392586,1.902503817,2.041081385,4.886418652,1.781787848,3.471396977,2.680724395,0.562447229,1.004756662,2.797517217,3.401322236,2.230611506,3.135585242,2.523202343,1.23720178,6.630345501
1.212824296,6.734035912,3.214445523,2.036648113,1.983781379,8.497091299,1.409995555,2.132060714,0.210832332,2.137278593,1.828511169,2.539548107,0.495702334,5.26183345,3.547971278,1.391852091,1.903497063,0.234691664,0.780407071,0.586635783,4.416926174,5.798150018,1.999623852,1.019464876,9.18699781,8.427473202,3.047766266,3.034303699,3.602551454,3.11322059,1.769322749,2.767793579,8.474065464,3.508984027,2.053965758,1.747293097,2.03480226,5.120139867,1.79422448,3.720437558,2.264523309,0.613905028,1.401097929,2.834783572,3.416855992,3.56249845,3.078590065,2.455822672,1.455471412,6.065104136
1.429292136,9.595357951,2.323264717,1.998634453,1.975965774,8.36551741,1.41424654,1.433065716,0.248783348,2.410703026,1.432494378,2.516098085,0.515941314,3.904393755,3.130854002,1.413517936,1.845433107,0.18354863,0.647364003,0.811247782,3.662815656,3.893835785,1.643540858,1.423474136,7.909834043,5.551060277,2.328019182,3.221411161,3.351896822,2.074134111,1.472145728,1.952473093,7.964837779,3.297473288,1.557028104,2.563990205,1.752670627,4.989293003,3.004960719,2.785332934,3.010361559,0.79283403,0.950083637,2.386488247,3.291303388,3.544019828,1.942163345,2.380150114,0.968565133,5.140447957
1.183899114,9.605014252,3.034943313,1.533771192,2.033231245,8.72473263,1.433414848,2.050872543,0.185372468,3.103676732,1.980747056,2.101525627,0.59697985,4.056508372,3.669065991,1.167813158,1.523319882,0.200540959,1.493697288,0.518479633,4.372173525,5.786669161,2.104797935,1.438859686,9.340370111,6.061507069,3.089276961,2.99680016,4.135208648,2.224002685,1.686876636,2.651716486,8.249186548,4.264193622,1.381700506,1.836962723,1.542389652,4.012478282,3.054569342,3.650517543,1.879857916,0.813707143,1.494172988,2.896713508,3.681485736,2.536572429,3.201671247,2.536949276,1.198956797,9.221115105
1.200077591,10.25151622,2.535785751,1.367117544,2.053441517,6.313047175,1.168791005,1.74196913,0.225124036,2.757189879,1.706620717,2.308811856,0.556460582,3.980451064,3.102392796,1.290665547,1.684376495,0.192044795,1.457931422,0.83227277,4.483352271,4.840252473,1.874169397,1.431166911,7.812042588,8.42344543,2.995970298,3.109105661,3.743552735,2.149068398,1.579511182,2.652151534,7.916448732,3.997638537,1.793432075,2.200476464,2.236742175,3.715475603,1.622130528,3.217925239,1.71079116,0.663782117,0.880825587,2.867594044,3.794361124,3.040296129,2.332540918,2.5858329,1.506342727,5.514208639
1.191988353,9.928265236,2.785364532,1.450444368,2.043336381,7.518889903,1.301102927,2.016663354,0.205248252,3.014028291,1.887133452,1.941830605,0.462940011,5.043678493,3.385729394,0.88577736,1.859470165,0.16346322,1.475814355,0.675376202,4.427762898,5.709014605,2.031583577,1.178543814,8.57620635,7.242476249,3.04262363,2.581830067,3.896907513,2.872203542,1.693789623,2.65193401,8.08281764,4.130916079,1.58756629,2.08449557,1.889565913,3.863976943,2.338349935,3.716211094,1.795324538,0.73874463,1.187499288,2.882153776,3.73792343,3.56346263,2.767106083,2.561391088,1.352649762,7.367661872
1.477610704,7.226687105,2.456611658,1.549956762,1.596040273,6.402528588,1.448901718,2.050028918,0.17259066,2.322383011,1.958584876,2.570846975,0.688989164,3.908388873,3.486706466,1.420322226,1.242151331,0.131286777,1.189734007,0.853715885,4.454058345,5.675500538,1.557207149,1.070108431,6.663661163,6.36738672,2.2758536,3.003000043,3.090424008,2.746614935,1.441854068,1.724858068,8.270772855,3.412565913,1.968354074,2.786950259,1.838828696,4.125376004,1.679022089,3.795303988,1.707409677,0.823992707,1.451029125,2.368185631,3.118612602,2.881405348,2.551112372,1.895371346,1.422089956,6.778545549
1.426778365,6.913754645,2.840977855,1.998815906,2.012967291,8.447958492,1.140999681,1.997653443,0.209986977,2.174518405,0.984221157,2.534764405,0.768505634,4.499193726,3.59743415,1.182720553,1.911175268,0.224936787,1.142776451,0.750726197,3.533340737,5.714676288,1.663163735,1.376346255,8.989608089,8.377585192,3.023347436,2.544197283,3.62390308,2.571922175,1.132028007,2.360051878,6.409808707,3.927868458,1.570829161,2.368003159,1.621966524,4.988514608,2.587706384,3.849425728,2.62457797,0.67847455,1.354953163,3.101494052,3.91382019,4.002326313,3.173975446,2.054104114,0.6689741,6.147609647
1.566286468,9.801264968,3.25027921,1.978728383,2.112751116,7.818043367,1.039632122,2.112119467,0.316383286,2.917221698,1.973385775,2.607886671,0.608234891,5.31649019,3.772786582,1.425509028,1.46671586,0.196095293,1.520658317,0.882549535,3.004316877,5.840715982,1.322375837,1.51681066,8.927201525,8.582978852,2.778835568,2.188369236,2.616652997,2.703694032,1.728023887,2.237183369,8.089861087,3.15573822,1.737781598,2.65508101,1.937342158,5.062663748,2.861835853,4.291011755,2.818120441,0.822239793,1.220823847,2.585716334,3.521107413,3.710413257,2.688590593,2.156701813,1.238165823,8.055310359
1.252462901,9.930318322,3.411543434,1.493343094,1.662381501,7.686901518,1.450482979,2.082024326,0.228992226,2.90787481,1.905367391,1.615103,0.568780135,5.079938996,2.988162432,0.932013134,1.426353052,0.282077897,0.741401637,0.672396211,3.624627012,5.753695641,2.074570059,1.044321413,8.954249734,8.349023828,2.192186981,3.148869693,2.806362626,3.144882976,1.675748801,2.362540649,6.530005576,3.766455579,1.562736605,1.605254582,2.106320915,3.488049634,3.063276987,4.408344201,2.112108936,0.639127188,1.486629989,2.709944991,2.949682675,3.026030578,2.777712633,2.528711749,1.471899575,9.074478485
1.139512905,5.202284762,2.146076749,1.541702977,0.965720213,2.778958307,1.36475268,2.037611482,0.27095067,2.070247454,1.897392302,1.877192034,0.532087584,5.054246378,3.372564625,1.342782646,1.780280333,0.198591082,0.793550415,0.493981965,3.564293299,5.724583,2.025804186,0.896397595,9.046380141,7.997068259,2.826554221,2.504981697,2.951765778,2.616072425,1.138543886,2.409956288,7.751571148,3.439135914,1.970398859,2.154330011,2.095756492,5.045876566,2.626322805,3.506205919,2.449202082,0.751946759,1.070206567,3.05796912,3.163823893,3.496808308,3.288579246,2.449155902,1.412871389,5.930756067
1.237326672,9.853766369,3.194400965,1.986250826,2.106919696,8.262531415,1.231200317,1.327299916,0.248235677,3.077911625,2.059167972,2.501867052,0.719447939,4.028448786,2.568502179,1.457356686,1.226945277,0.110586243,1.552423032,0.748188873,3.325651858,5.740989386,2.032182548,1.579319942,8.987615023,8.404833449,2.930036796,3.672496493,3.733804409,3.079050609,1.384925745,2.064131902,8.154715651,3.562917684,1.918046261,2.269109686,1.832353564,5.208926261,2.945512719,2.891272684,2.33198412,0.922501226,1.500347834,3.397633683,2.818382994,3.604299881,3.282590335,2.255142519,1.322049727,8.539738234
1.219440785,7.151709256,1.990740444,1.607192838,2.041720295,7.059656997,1.306803776,1.907631014,0.214930204,2.57407954,1.909650353,1.309073373,0.393299135,3.5954104,1.834126515,1.400069666,1.84970234,0.088522363,1.47977901,0.844425123,4.264620984,5.732786193,1.600024202,1.444132004,6.29805267,7.9238063,2.980788153,3.088739095,2.260093273,2.123813292,1.136812651,2.478592416,8.155543396,3.62878424,1.845096054,2.211719849,1.499434127,3.575156568,1.770486356,3.473769822,1.672289747,0.601494563,1.442512786,2.808641132,2.269526055,3.462155846,2.229891043,2.285046617,1.48796513,8.859262399
1.228383728,8.502737813,2.592570705,1.796721832,2.074319996,7.661094206,1.269002047,1.617465465,0.231582941,2.155716334,1.984409163,1.905470213,0.556373537,3.811929593,2.201314347,1.27219498,1.538323809,0.099554303,1.516101021,0.796306998,3.795136421,5.548409851,1.816103375,1.511725973,7.642833847,8.164319875,2.955412475,3.338740485,2.996948841,2.601431951,1.260869198,2.271362159,8.155129524,3.595850962,1.881571158,2.546862319,1.665893845,4.392041415,2.357999538,3.182521253,2.002136934,0.761997895,1.47143031,3.103137408,2.543954525,3.533227864,2.756240689,2.270094568,1.405007429,8.699500317
0.86348227,9.580516661,2.55356622,2.025352232,2.055747086,8.345297116,1.003624635,1.713443799,0.249234266,3.095444061,1.724250364,1.73638125,0.652333488,4.040785976,2.257591352,1.25681522,1.919461536,0.124516173,1.339891119,0.646637373,4.009632368,4.649192645,2.098040807,1.06115784,7.564172863,5.420949427,2.008954342,3.307302654,2.886027753,2.677192634,1.102040549,1.795571989,8.077902913,3.668052035,1.963705298,2.542745717,2.024678598,4.954577255,2.422404934,3.067035378,2.999323365,0.741350505,1.105504992,2.675127573,3.487355116,2.860113111,2.558478171,1.784104662,1.398132209,9.152065545
1.654671067,7.144672857,2.80183674,1.312797291,1.42125189,5.141305354,1.490938152,1.362440541,0.442650147,2.560617497,2.008677834,2.539713998,0.558916169,5.128643203,3.645206013,1.482483751,1.914208557,0.103917314,1.569880452,0.932392751,4.715489287,5.708257925,1.529729857,1.554159382,6.226808085,8.25249787,2.802935292,3.559929697,4.185295262,2.492989256,1.511020606,2.716534548,8.415824023,2.44772263,1.945422126,2.244281744,2.474984247,3.60042482,3.068487664,2.742540517,2.779342781,0.592387902,1.28998465,3.052058516,3.563287757,3.384710138,2.225943564,1.445441987,1.561800607,6.958219269
1.479813674,9.826835074,3.209089402,1.651172076,2.005801559,6.570097904,1.388299391,1.392492444,0.175121203,3.344950754,1.526665393,1.784333252,0.708166438,4.2025525,3.01572922,1.471930862,1.375330425,0.167250169,1.44414827,0.884680132,4.490848338,4.478889008,1.855195167,1.185274546,8.225927782,8.340560472,1.919802703,2.51130501,2.882159185,2.591435853,1.209736552,2.511851464,3.752001813,3.378132897,1.904718379,2.805200512,2.222581485,4.81364798,2.839526937,2.778148778,2.594841003,0.804688547,1.135549461,2.747429229,3.69505625,2.829579212,2.57471489,1.725058025,1.423344767,8.967503199
1.082072761,7.986985614,2.98207915,1.43857126,2.094571488,6.330096023,1.134242365,2.080003856,0.183005949,2.245401156,1.912015113,1.903908895,0.773865765,5.175746174,3.369933668,1.446966785,1.94293994,0.29206236,1.150200285,0.644626321,4.518564215,5.660233571,1.972765841,1.423434604,6.58692247,4.614477849,2.388388633,2.62371688,2.827858071,2.882820368,1.733287395,2.329960175,8.12873579,4.068436585,1.952445301,2.754863723,2.180442623,5.078939069,2.210794238,3.006728919,2.569919621,0.627552312,1.204910637,2.875545809,3.898932576,2.638327353,2.510717356,2.439318073,1.473395155,6.166478925
1.452967812,9.648274989,3.420490082,2.037520336,2.033732495,6.440250471,1.0954626,1.995230895,0.137646511,1.664422236,1.913051056,1.65411524,0.45020414,2.98002971,2.581248164,1.01486899,1.90650181,0.174935929,1.378884265,0.7108698,4.345841902,5.655397211,1.66688326,1.365492011,9.115415217,5.92270409,1.891079144,2.567204864,3.660545952,1.770815653,1.692007508,2.143263142,5.126083382,4.37171071,1.553567133,2.274084173,1.840984785,4.065068997,2.370519142,3.674293383,2.671126123,0.613474757,1.380365439,1.532927493,3.194609809,3.491477432,3.069182989,2.345625849,1.368536222,8.634688279
1.114920384,9.30084568,2.680340206,1.991303886,2.015236603,8.137305575,0.999877093,1.493419965,0.226351442,2.096875426,1.7958669,2.567296945,0.680313322,4.892348853,2.939080795,1.31955162,1.802026831,0.120500672,1.35584613,0.440233858,2.99968596,4.288578468,1.955614902,1.353359785,4.869957267,8.226825265,2.484102225,3.149529321,2.799050342,2.817640042,1.696972845,0.972750663,7.010125608,3.9190875,1.880958072,2.075367108,1.991063945,4.006632262,2.818757379,3.908529689,2.014128911,0.735391008,1.319867587,2.664361241,3.801296465,3.971280491,2.452476448,1.85694721,1.358652613,8.6146525
1.341407718,9.397352371,1.949144842,1.907728548,1.642280537,8.152995592,1.07615795,1.310688715,0.184788849,2.096617501,1.936785972,2.530852833,0.480799266,3.795816309,2.541580124,1.324990197,1.534809825,0.137135659,1.085617125,0.764416434,4.110191835,5.506114829,2.071001245,0.998705913,7.122392033,4.527484753,1.962118163,2.885058044,2.185627723,2.212908895,1.694600885,1.548549357,8.171751914,3.318637867,1.577366134,2.140563097,2.058313647,5.004027839,1.994377075,3.263968371,2.681428988,0.789893302,1.363861478,2.690282721,3.752771046,3.73232235,3.138236195,2.393350629,1.110868303,8.879817809
1.04754222,9.509131956,2.706186301,1.526871031,1.423402895,5.679547241,1.313815859,2.00372772,0.194945414,2.628301333,1.953088099,1.905703071,0.718265065,4.993688476,3.591958126,1.297606557,1.817280806,0.20305495,1.37824726,0.562902955,4.165954115,3.81722533,2.024644145,1.079329767,9.220736844,7.958095936,3.047229417,2.274893457,2.758422222,2.936866733,1.621350762,2.207456188,7.850184729,3.021101348,1.920001199,2.335460262,2.239051331,3.886383995,3.008319729,2.565445587,2.909409221,0.797054576,1.327857473,2.510387638,3.76496822,4.039268914,3.216972696,1.56329557,1.370524611,9.022333207
1.147890498,7.852992739,1.847439899,1.953292522,1.453981744,7.795750126,0.995729442,1.589834786,0.166597252,2.759995547,1.327942552,2.544842409,0.663495487,4.829521778,3.243397157,1.274105048,1.818149836,0.184311673,0.966803448,0.749644386,3.126088282,4.316527648,2.053678556,1.00123516,7.208297034,6.963276082,2.966077508,3.030834118,3.42356572,3.106407616,1.62750823,2.457674889,5.29687243,3.653269951,1.902497152,2.394530354,1.464179648,4.965285185,3.076182475,3.043923777,2.686085048,0.484799964,0.83223187,1.677158859,3.354533285,3.656260185,3.245563281,2.406021054,1.090189616,7.142793923
1.13773797,7.375590701,2.477798436,1.662065102,2.009600762,8.393659157,1.112616595,1.488196823,0.213900328,2.782190888,1.561843561,2.525099898,0.774773979,4.047181711,4.335652375,1.345757489,1.247383792,0.233053277,1.199497941,0.805940873,3.058479693,5.340138975,2.072077659,1.383904646,9.028421246,6.470962085,2.463956023,1.725744793,3.488048685,2.781764293,1.753256553,2.345437041,8.187416132,3.650266772,1.931755258,2.448156428,1.928564547,2.617478115,2.275593663,3.828967638,3.173022547,0.820430114,1.385763862,3.03395632,3.515987789,3.682414049,2.941075007,1.708232851,1.380754043,9.058335255
1.425861043,9.588574325,2.464389771,1.399244581,2.046508826,6.95267397,1.362114684,1.532034966,0.243710204,1.960166258,1.993784454,2.486098017,0.745552559,5.147073026,4.1993326,1.362393829,1.925475731,0.209431573,1.43804324,0.807937155,3.539927112,3.904063573,2.142883897,1.381897242,9.364004519,6.601473831,1.877136857,3.152160253,2.256520397,2.808190931,1.693924817,2.430210537,8.107480053,2.869126549,1.092183888,2.584696514,1.442948454,5.303263863,2.788462556,2.487747557,2.721534498,0.805370824,1.131467336,2.098687241,2.317054947,2.814983973,1.932750668,1.515411437,1.107156742,7.479466188
1.037068895,8.219112626,2.323259477,1.438568476,1.68500789,8.117248958,1.417547585,1.384235725,0.202309714,2.958120254,1.952832129,1.897636882,0.332930235,4.236067467,3.321389771,0.960074865,1.896394444,0.144801775,1.401546198,0.814272101,3.444889179,5.672417762,2.045852497,1.145693538,9.088103899,7.963118589,2.31671312,2.632426823,3.69020078,2.383991554,1.142240204,1.77913067,5.569895335,3.018339923,1.481553681,2.343556822,2.308430108,4.273287183,2.765298835,3.754584213,2.685582955,0.796416929,1.332017774,1.989706176,3.605205165,1.99076613,3.311945573,2.445724107,1.414435809,9.342502186
1.451266458,6.064097518,3.498654542,1.391046792,2.074715673,6.646032412,1.357808656,2.03632779,0.193585434,3.020321111,1.97856237,2.509416176,0.720498094,5.208624122,2.701152722,1.32161395,1.58548746,0.188835505,0.87689229,0.719978551,4.265482749,4.364369708,1.739663129,1.010024561,9.483574945,8.194907206,2.910088298,3.546469935,4.119456585,2.961091949,1.366359599,2.453830819,7.995242466,3.593116393,1.597336363,1.655869779,1.471966869,4.837097299,2.164633805,3.676167573,2.979071928,0.802939812,1.3324719,2.65860405,3.547091326,3.472792806,3.135706662,1.981372633,1.126875779,5.45600017
1.095962546,6.130508823,2.716248403,1.338743258,2.011513577,8.404363359,1.382907156,1.974684118,0.10673792,2.129037972,1.599916771,2.058131979,0.56848602,3.787735576,2.274356122,1.353313935,1.972684933,0.129648051,1.052861787,0.83847041,4.246958687,3.977360497,2.054177893,1.024874851,9.414677284,5.660032963,2.615172697,3.156426755,3.831459727,3.191676171,1.661450861,2.755798942,6.553006789,2.569461077,1.895420871,2.000511617,1.816787196,3.389549831,2.680977253,3.50441193,1.35726064,0.516645932,1.082583311,2.174940715,3.408337573,3.469329596,2.153789314,2.383195517,1.383008168,6.721828284
1.411406016,9.898156153,2.283845076,2.06358431,2.043793318,8.308262447,1.450452516,2.06586739,0.142076156,3.147373754,1.969744172,2.256311883,0.439937266,3.638586447,1.759429579,1.383246205,1.906988395,0.199809728,1.446425307,0.801034538,3.090743338,5.796226438,2.120582213,1.412248323,9.62534079,6.833347676,2.271757799,2.533235196,4.0390415,3.214093602,1.735034837,2.56909552,5.968455328,2.762100635,1.248976365,2.682577397,2.345968887,4.268146023,2.871836404,2.699761077,2.358578458,0.793568735,1.135270709,2.040830455,3.461142462,1.841357083,3.168443081,2.068922143,1.187461264,9.240353687
1.415433768,9.72618438,2.751417127,1.382599088,1.506098335,5.000865398,1.371679223,2.000062244,0.135008417,3.171677917,1.618591124,2.514931341,0.518657449,4.97479228,1.753956235,1.331082954,1.815069016,0.168257221,1.387884665,0.806552058,3.444233654,4.317387344,2.072239539,1.125417084,7.679475082,6.212115035,2.000464383,3.248803544,4.185709068,2.906244575,1.199919191,1.713493671,5.424938404,3.276639001,1.919679136,2.280771172,1.463911815,3.703680466,2.777016387,0,2.688644894,0,1.103586271,2.10535349,3.863060351,3.616566217,2.28092364,2.464783193,0.518992307,6.73380461
1.217523377,7.129125824,3.772022376,1.999163469,1.413464559,8.425385613,1.408943386,1.998505604,0.148497916,2.334962163,1.906536274,1.971527226,0.814230253,5.120858948,2.77110747,1.085824768,1.464932341,0.232881237,0.80702328,0.676674103,4.477349875,5.818489282,1.639012803,1.130211731,8.613689141,8.318194082,2.967334598,2.669154565,2.740460929,2.418737082,1.363448559,2.648659323,6.282401653,3.944746952,1.664437713,1.970039011,2.161273184,5.094690516,3.002965362,2.752855674,2.696098815,0.798873653,1.414197799,2.837903474,3.894367279,4.091961416,2.550132249,2.513662896,1.171858236,8.752724494
1.44628838,7.347021227,2.055410242,2.064852078,1.55535064,8.199043044,1.377890611,1.423001628,0.251083019,2.77396588,1.992895086,2.555772913,0.751260301,5.116461091,2.968537113,1.377361489,1.900348704,0.216360355,1.097841511,0.640969509,3.240350516,5.776830957,2.058306655,1.431547975,6.226274766,8.410299537,3.060756273,3.097181507,1.741123193,2.920013872,1.74234496,2.402356567,8.115254931,3.955069793,1.916667705,1.69087418,1.49383276,5.166572473,2.36362293,4.233843134,2.143617658,0.511453803,1.438249273,2.383978144,3.728988057,3.903543091,2.604436833,2.411584799,1.475103764,8.891198672
0.860393708,7.054729705,3.786234519,2.04840038,2.005646431,5.692595385,0.834840955,1.607165478,0.23429173,2.724718981,1.95720382,2.529176802,0.692989153,3.633240674,3.055207877,1.369072074,1.914734437,0.15133431,1.446446413,0.818129434,3.354509759,5.765065415,2.019398243,0.60136684,9.310851577,8.283320255,2.573517306,3.152046234,3.560396067,2.53690302,1.14438643,1.433817378,7.962067781,3.8152972,1.892907822,2.352245095,2.46143837,5.029129234,2.958684463,3.405700406,3.04615248,0.62173964,1.378891193,3.147141762,2.763578407,3.919764744,3.196205228,2.358154958,1.387883172,8.723988393
0.968525745,6.058534461,2.538773149,1.531970558,1.248610065,4.188191035,1.036938036,1.296104981,0.17402208,2.023533002,1.475392603,1.9698467,0.502269189,3.780019507,2.762316604,0.986949673,1.409481487,0.133923519,1.059173773,0.492510057,3.117678135,4.288021589,1.164995951,0.738867015,7.424055771,6.450616601,2.780223204,2.404367929,2.818190748,2.588790292,1.376712589,1.900066596,6.447913652,2.998218354,1.211610607,1.416240765,0.780479226,1.91693829,2.224098542,3.23571494,1.098401238,0.240615897,0.664324654,2.344634387,2.662501721,3.279122236,2.272499706,1.715989859,1.048354854,5.812407936
